customer_id,full_name,gender,age,province,segment,avg_balance,cc_limit
C2_000321,Bakda Yulianti,P,64,Sumatera Utara,Priority,114768331,20000000
C2_000322,Harjasa Gunawan,L,46,Bali,Priority,924034848,50000000
C2_000323,Lasmanto Nurdiyanti,L,56,Jawa Timur,Priority,523839269,100000000
C2_000324,Cahyadi Manullang,L,26,Sumatera Barat,Priority,86248874,50000000
C2_000325,Panji Susanti,P,41,Jawa Barat,Priority,834063343,100000000
"C2_000326,""Alika Namaga, M.Pd"",L,47,Jawa Tengah,Priority,239807457,100000000"
C2_000327,Gaduh Laksita,L,36,Bali,Priority,688710530,100000000
C2_000328,Manah Suwarno,P,37,DKI Jakarta,Priority,609885354,20000000
C2_000329,Ir. Fitria Rajata,L,34,Sumatera Barat,Priority,198536136,50000000
C2_000330,Uda Zulaika,L,28,Riau,Priority,609872198,100000000
C2_000331,Daliman Mustofa,P,31,Jawa Barat,Priority,589711107,50000000
C2_000332,Cut Karen Ramadan,L,26,Riau,Priority,292078811,50000000
C2_000333,Ir. Maria Sihombing,P,39,Jawa Timur,Priority,404320873,50000000
C2_000334,Viman Pangestu,L,60,Sumatera Barat,Priority,567229087,50000000
C2_000335,Nardi Mandala,P,33,DKI Jakarta,Priority,576446336,20000000
C2_000336,Jasmin Budiman,L,48,DKI Jakarta,Priority,57442316,20000000
C2_000337,Betania Mayasari,L,30,DI Yogyakarta,Priority,120205475,100000000
C2_000338,Pranata Wacana,P,31,DKI Jakarta,Priority,765441433,100000000
C2_000339,Ir. Nilam Astuti,P,40,DKI Jakarta,Priority,982420812,20000000
"C2_000340,""R. Sarah Suryatmi, S.Farm"",P,41,Jawa Timur,Priority,720604949,100000000"
C2_000341,Puspa Mayasari,L,54,Jawa Barat,Priority,538897367,20000000
C2_000342,Banawa Mandala,L,32,DI Yogyakarta,Priority,179796746,50000000
"C2_000343,""Galang Tampubolon, S.Farm"",L,27,Sumatera Barat,Priority,728578968,50000000"
C2_000344,Latika Saefullah,P,49,Bali,Priority,912264142,20000000
"C2_000345,""H. Banawi Mahendra, S.T."",L,53,Jawa Barat,Priority,246141228,100000000"
C2_000346,Ophelia Yolanda,P,45,Jawa Tengah,Priority,995825443,100000000
C2_000347,Betania Prastuti,L,30,Jawa Barat,Priority,243264229,20000000
C2_000348,Mariadi Permata,P,47,DI Yogyakarta,Priority,174154145,20000000
C2_000349,Citra Lazuardi,P,35,Jawa Timur,Priority,453541409,50000000
C2_000350,H. Eka Pertiwi,P,30,Riau,Priority,542198175,100000000
C2_000351,Adika Zulkarnain,P,51,Sumatera Utara,Priority,164347109,50000000
"C2_000352,""Ganep Hutagalung, S.Kom"",L,51,Sumatera Barat,Priority,408204056,20000000"
C2_000353,Kasiyah Nuraini,P,37,Sumatera Utara,Priority,933050946,100000000
C2_000354,Budi Suwarno,L,33,Sulawesi Selatan,Priority,793483379,50000000
C2_000355,Harsana Agustina,L,32,Sumatera Barat,Priority,494673978,100000000
C2_000356,Salimah Nuraini,P,51,Jawa Timur,Priority,853225720,100000000
C2_000357,Ika Anggraini,P,56,Jawa Tengah,Priority,117781688,20000000
"C2_000358,""Suci Puspita, M.TI."",L,53,Sumatera Utara,Priority,909818222,50000000"
C2_000359,drg. Rafid Pangestu,L,57,DKI Jakarta,Priority,712996380,20000000
C2_000360,Marsudi Nugroho,L,29,Jawa Tengah,Priority,603492500,50000000
C2_000361,Mahfud Wibowo,P,62,Sumatera Utara,Priority,934012616,20000000
C2_000362,Zamira Laksita,L,33,DI Yogyakarta,Priority,441553876,20000000
C2_000363,Gabriella Irawan,L,37,Sumatera Utara,Priority,403209876,20000000
C2_000364,Paulin Mulyani,L,57,Sulawesi Selatan,Priority,769281094,50000000
C2_000365,dr. Siska Saragih,L,54,Sulawesi Selatan,Priority,649010222,20000000
C2_000366,Mutia Salahudin,L,49,Bali,Priority,272559647,100000000
"C2_000367,""Tugiman Hutagalung, S.H."",L,30,DI Yogyakarta,Priority,680290325,20000000"
C2_000368,Marsito Hutagalung,P,63,Sumatera Utara,Priority,166612393,100000000
C2_000369,Violet Anggriawan,P,34,Sumatera Barat,Priority,925485194,50000000
C2_000370,Sari Irawan,P,60,Sumatera Barat,Priority,292814521,100000000
C2_000371,Vanya Lailasari,P,43,Sumatera Utara,Priority,103238113,100000000
C2_000372,Diah Zulaika,P,35,Jawa Barat,Priority,367368269,100000000
C2_000373,Pandu Fujiati,L,41,Sumatera Barat,Priority,718186408,100000000
"C2_000374,""Drs. Almira Irawan, S.Gz"",P,26,Jawa Timur,Priority,966879445,100000000"
"C2_000375,""R. Halima Marpaung, S.Farm"",L,31,Riau,Priority,307492888,50000000"
C2_000376,dr. Cawisono Natsir,P,55,Bali,Priority,513434383,50000000
C2_000377,Gaiman Pradana,P,55,DI Yogyakarta,Priority,725413216,50000000
C2_000378,R.A. Endah Usada,P,41,Riau,Priority,373779686,50000000
C2_000379,Labuh Pangestu,P,39,DKI Jakarta,Priority,732597227,50000000
"C2_000380,""Ani Wahyuni, S.H."",L,31,DI Yogyakarta,Priority,154956913,50000000"
C2_000381,Rahmat Padmasari,L,54,Jawa Timur,Priority,628284193,20000000
C2_000382,Silvia Anggriawan,P,63,DI Yogyakarta,Priority,281807277,100000000
"C2_000383,""Ana Napitupulu, S.Ked"",L,38,Riau,Priority,953115823,50000000"
C2_000384,KH. Dimaz Namaga,P,55,DKI Jakarta,Priority,779086697,20000000
C2_000385,Dewi Maryadi,L,33,Jawa Tengah,Priority,112616868,50000000
C2_000386,Puti Ajeng Hutagalung,P,33,Riau,Priority,942638229,50000000
"C2_000387,""Ina Farida, S.Psi"",L,26,Sumatera Utara,Priority,916459471,20000000"
C2_000388,Saiful Zulkarnain,L,46,Jawa Timur,Priority,616086278,50000000
"C2_000389,""Ibrahim Winarno, M.M."",P,40,Bali,Priority,60959022,100000000"
C2_000390,Rika Tampubolon,P,26,DI Yogyakarta,Priority,254062028,100000000
C2_000391,Ihsan Kuswoyo,L,39,Jawa Timur,Priority,119728112,20000000
"C2_000392,""Dr. Cahyono Hakim, M.M."",L,30,Sumatera Barat,Priority,601589873,50000000"
C2_000393,Samiah Maheswara,P,47,Jawa Timur,Priority,909582193,100000000
C2_000394,Belinda Mansur,P,52,Sulawesi Selatan,Priority,918245520,20000000
C2_000395,Kadir Natsir,P,41,Jawa Barat,Priority,655998850,100000000
"C2_000396,""Ajiman Sinaga, S.Kom"",P,60,Sumatera Barat,Priority,880474635,20000000"
C2_000397,H. Bancar Dongoran,L,43,Jawa Tengah,Priority,458859333,20000000
C2_000398,Faizah Kuswandari,L,29,Jawa Timur,Priority,491715787,100000000
C2_000399,Embuh Permata,P,47,Bali,Priority,928649546,50000000
C2_000400,Waluyo Yulianti,L,43,DKI Jakarta,Priority,412815720,20000000
C2_000401,Ina Nababan,P,25,Jawa Tengah,Priority,921850770,100000000
"C2_000402,""Puti Eli Mandasari, S.Psi"",L,51,DKI Jakarta,Priority,477013115,100000000"
C2_000403,Gabriella Nashiruddin,L,49,Sumatera Utara,Priority,946971890,100000000
"C2_000404,""R. Cemeti Tamba, S.Psi"",L,30,Jawa Barat,Priority,415736705,20000000"
C2_000405,Wulan Rahayu,L,60,Sulawesi Selatan,Priority,261175148,50000000
"C2_000406,""Chelsea Puspita, S.Psi"",P,41,Sumatera Utara,Priority,557805791,100000000"
"C2_000407,""R.M. Pranata Pertiwi, M.M."",P,36,Jawa Tengah,Priority,846865151,100000000"
C2_000408,Puti Winarsih,L,49,Jawa Tengah,Priority,968158134,20000000
C2_000409,R.M. Karna Iswahyudi,L,34,DKI Jakarta,Priority,751128451,50000000
C2_000410,Chelsea Santoso,P,63,Sumatera Utara,Priority,112279573,20000000
C2_000411,Paris Pradana,P,48,Sumatera Barat,Priority,933811703,50000000
"C2_000412,""Hj. Endah Siregar, S.Sos"",P,35,DI Yogyakarta,Priority,456517069,20000000"
"C2_000413,""Lanjar Sihombing, S.H."",L,48,Riau,Priority,561539789,50000000"
C2_000414,Kajen Usada,P,27,DI Yogyakarta,Priority,452925540,100000000
C2_000415,Ilyas Simanjuntak,P,64,Sulawesi Selatan,Priority,997566940,20000000
C2_000416,Pia Firmansyah,P,44,Jawa Timur,Priority,107994738,50000000
C2_000417,Janet Widiastuti,L,47,Bali,Priority,278684577,100000000
C2_000418,Aslijan Wastuti,L,29,Riau,Priority,93149487,100000000
"C2_000419,""Hj. Paramita Waskita, M.Farm"",P,60,Riau,Priority,761073477,50000000"
C2_000420,Danu Wahyuni,P,37,Sumatera Barat,Priority,740207082,20000000
C2_000421,Wardaya Padmasari,L,60,Sulawesi Selatan,Priority,786853707,100000000
C2_000422,Asmadi Tamba,L,30,Jawa Barat,Priority,614889495,50000000
C2_000423,Dewi Prasasta,L,26,Sulawesi Selatan,Priority,909605036,20000000
C2_000424,Soleh Putra,P,53,Sulawesi Selatan,Priority,450889210,100000000
"C2_000425,""Jayadi Zulkarnain, M.Farm"",P,29,DKI Jakarta,Priority,315078620,50000000"
"C2_000426,""Dt. Aslijan Gunawan, M.Farm"",L,39,Jawa Barat,Priority,665977865,100000000"
C2_000427,dr. Gatra Wastuti,P,32,Bali,Priority,926421795,20000000
C2_000428,Kezia Lestari,L,58,Sumatera Utara,Priority,900167393,20000000
"C2_000429,""Ir. Nurul Zulkarnain, M.Pd"",L,61,Bali,Priority,337712562,100000000"
C2_000430,Sabar Wasita,L,50,DKI Jakarta,Priority,642489375,20000000
"C2_000431,""R. Karimah Hutasoit, M.Pd"",P,33,DKI Jakarta,Priority,734865951,20000000"
C2_000432,Dt. Prabawa Prasasta,P,32,DKI Jakarta,Priority,532149618,50000000
"C2_000433,""Cinthia Pratama, M.Pd"",P,38,DKI Jakarta,Priority,905324302,100000000"
C2_000434,Hasna Gunawan,L,49,Sulawesi Selatan,Priority,845672712,100000000
"C2_000435,""R. Unjani Waluyo, M.Kom."",L,58,Sulawesi Selatan,Priority,614758421,50000000"
"C2_000436,""Drs. Karsa Wijaya, S.Kom"",P,27,DKI Jakarta,Priority,526355340,20000000"
C2_000437,drg. Elisa Kuswoyo,L,56,Jawa Barat,Priority,231189227,100000000
C2_000438,Kairav Prasetya,L,60,Jawa Barat,Priority,172380749,100000000
C2_000439,Saka Sitorus,P,29,DI Yogyakarta,Priority,271532569,50000000
"C2_000440,""Sutan Opung Permata, S.Sos"",L,39,Jawa Tengah,Priority,724193271,20000000"
C2_000441,Galih Marbun,P,52,DI Yogyakarta,Priority,596282879,50000000
C2_000442,Dt. Langgeng Halim,P,42,Jawa Timur,Priority,390684220,100000000
C2_000443,Sari Pratiwi,P,35,DI Yogyakarta,Priority,375132843,20000000
C2_000444,Hilda Sudiati,L,34,Jawa Tengah,Priority,291623637,20000000
"C2_000445,""R. Samiah Usada, S.Pt"",P,28,Jawa Tengah,Priority,935336861,50000000"
C2_000446,Adhiarja Sitorus,P,44,DI Yogyakarta,Priority,352701132,20000000
C2_000447,Kusuma Sirait,L,29,Bali,Priority,785036657,100000000
C2_000448,Dr. Emas Handayani,P,25,Sumatera Utara,Priority,610361695,100000000
C2_000449,Citra Astuti,P,37,DI Yogyakarta,Priority,433438756,100000000
C2_000450,Gasti Suartini,L,46,Sumatera Barat,Priority,80779218,20000000
C2_000451,Mutia Hariyah,L,37,Bali,Priority,368006946,20000000
C2_000452,Drs. Cayadi Usada,P,39,Jawa Timur,Priority,594798841,100000000
C2_000453,Ade Mayasari,P,33,Sumatera Barat,Priority,330102395,50000000
C2_000454,Harto Lailasari,L,27,Bali,Priority,407682864,100000000
"C2_000455,""Drs. Anastasia Usada, S.E.I"",P,26,DKI Jakarta,Priority,993063283,50000000"
"C2_000456,""Novi Pradana, S.H."",L,36,DKI Jakarta,Priority,481308834,100000000"
C2_000457,Tiara Jailani,L,48,Sulawesi Selatan,Priority,440145190,50000000
"C2_000458,""Puti Irma Anggraini, S.Sos"",P,42,Sulawesi Selatan,Priority,176639365,50000000"
C2_000459,Humaira Sudiati,P,60,Bali,Priority,869729741,20000000
"C2_000460,""Hesti Kusumo, M.Kom."",P,49,Sumatera Barat,Priority,103455579,50000000"
C2_000461,Harjasa Nainggolan,L,39,Riau,Priority,720348352,20000000
C2_000462,Dr. Banawi Safitri,P,25,DI Yogyakarta,Priority,280511725,100000000
"C2_000463,""Drs. Hana Wacana, M.Ak"",L,32,Sumatera Utara,Priority,941368276,50000000"
C2_000464,Bahuraksa Agustina,P,61,Riau,Priority,976008714,50000000
C2_000465,Elma Pradana,L,31,Sumatera Barat,Priority,161627445,100000000
C2_000466,Ghaliyati Agustina,L,59,Sumatera Barat,Priority,433061623,100000000
C2_000467,Jati Puspita,L,62,DKI Jakarta,Priority,253373873,50000000
"C2_000468,""Drs. Hari Pertiwi, S.Pt"",L,40,Sulawesi Selatan,Priority,982741232,50000000"
C2_000469,Syahrini Sihombing,L,41,Bali,Priority,501044269,20000000
C2_000470,Lili Winarsih,L,62,Riau,Priority,812053950,20000000
C2_000471,Widya Budiyanto,P,54,Sumatera Barat,Priority,624457264,50000000
"C2_000472,""Belinda Halim, S.H."",L,61,Jawa Barat,Priority,574452605,50000000"
C2_000473,Harjasa Thamrin,L,42,Jawa Timur,Priority,884621670,100000000
"C2_000474,""H. Pranawa Nugroho, M.Kom."",P,60,DI Yogyakarta,Priority,610379359,100000000"
C2_000475,Tgk. Padmi Gunawan,P,36,Sumatera Barat,Priority,452767262,20000000
C2_000476,Patricia Oktaviani,L,52,Riau,Priority,95702078,20000000
C2_000477,H. Harto Maulana,L,35,Jawa Tengah,Priority,77896967,100000000
C2_000478,Banara Pratama,L,30,Riau,Priority,759538303,100000000
C2_000479,Ismail Mulyani,P,50,DKI Jakarta,Priority,611906343,100000000
"C2_000480,""Dr. Simon Pratama, S.IP"",L,40,Sumatera Utara,Priority,500927547,100000000"
C2_000481,Aisyah Yulianti,L,62,Sumatera Barat,Priority,84256772,100000000
C2_000482,Kalim Riyanti,L,33,Bali,Priority,521656862,100000000
C2_000483,Taswir Hasanah,L,42,DI Yogyakarta,Priority,627492870,20000000
"C2_000484,""Ir. Vera Wastuti, S.Pt"",P,57,DI Yogyakarta,Priority,461934461,100000000"
C2_000485,Zahra Namaga,P,43,Sumatera Utara,Priority,473334828,50000000
"C2_000486,""Drs. Paris Mustofa, S.Sos"",L,33,Sulawesi Selatan,Priority,378501294,50000000"
C2_000487,Dt. Harsanto Siregar,P,33,Bali,Priority,798428429,50000000
C2_000488,Taufan Dabukke,L,29,DI Yogyakarta,Priority,391522200,50000000
"C2_000489,""Drs. Nurul Halim, S.E.I"",L,47,Jawa Timur,Priority,216077524,20000000"
C2_000490,Dr. Asmuni Permadi,P,58,Sulawesi Selatan,Priority,107526702,50000000
C2_000491,Fitria Winarsih,L,62,DI Yogyakarta,Priority,424212700,20000000
C2_000492,Kanda Prasetyo,P,46,DKI Jakarta,Priority,535182893,50000000
C2_000493,Kayla Ramadan,P,29,DI Yogyakarta,Priority,357637676,100000000
C2_000494,Mahesa Dongoran,L,25,Bali,Priority,461279518,100000000
C2_000495,Dr. Keisha Natsir,P,50,Jawa Barat,Priority,334956211,100000000
C2_000496,Ir. Oni Waluyo,P,42,Sumatera Utara,Priority,186913790,100000000
C2_000497,Daniswara Mustofa,P,50,Riau,Priority,110417795,20000000
C2_000498,Gadang Lailasari,P,39,Sulawesi Selatan,Priority,754303221,100000000
"C2_000499,""drg. Darmana Purwanti, S.Farm"",L,26,Jawa Barat,Priority,956672104,100000000"
C2_000500,Lulut Yuliarti,L,39,Sumatera Utara,Priority,786353837,20000000
C2_000501,Fitria Uwais,P,35,Jawa Barat,Priority,565051676,50000000
"C2_000502,""Drs. Budi Dongoran, M.M."",P,44,Riau,Priority,983170608,20000000"
"C2_000503,""H. Hari Lazuardi, S.IP"",P,41,DKI Jakarta,Priority,251202880,50000000"
C2_000504,R. Paulin Nasyidah,P,29,DI Yogyakarta,Priority,288038623,100000000
C2_000505,Jefri Pudjiastuti,P,57,Jawa Barat,Priority,500986240,20000000
C2_000506,Azalea Widodo,P,49,DKI Jakarta,Priority,401274819,50000000
C2_000507,Drs. Febi Mangunsong,P,31,Jawa Barat,Priority,861780094,20000000
"C2_000508,""Tgk. Elvin Prasasta, S.I.Kom"",L,58,Sulawesi Selatan,Priority,91789907,50000000"
"C2_000509,""Luluh Kuswoyo, S.Kom"",L,39,Bali,Priority,81988967,100000000"
C2_000510,Queen Yulianti,L,37,Jawa Timur,Priority,733379453,100000000
C2_000511,Nyoman Natsir,L,56,DKI Jakarta,Priority,831427108,100000000
C2_000512,Najwa Suryatmi,L,63,Jawa Tengah,Priority,581954765,50000000
C2_000513,Dt. Laksana Prasetyo,P,38,Sulawesi Selatan,Priority,328335865,100000000
C2_000514,Sutan Pranata Firmansyah,P,44,Bali,Priority,486293299,20000000
C2_000515,Tgk. Janet Hartati,P,40,Jawa Timur,Priority,873178487,50000000
C2_000516,Eva Puspita,L,54,Bali,Priority,995650038,20000000
C2_000517,Paris Haryanto,L,43,Sumatera Barat,Priority,212312013,50000000
"C2_000518,""Drs. Dewi Hutagalung, M.Farm"",P,46,Bali,Priority,856919925,50000000"
C2_000519,Queen Puspasari,P,61,Jawa Timur,Priority,862862081,20000000
C2_000520,dr. Reza Hastuti,L,34,DI Yogyakarta,Priority,68613268,100000000
C2_000521,Limar Prakasa,L,32,Jawa Timur,Priority,305464220,20000000
C2_000522,Amalia Halimah,P,53,Riau,Priority,192926923,100000000
"C2_000523,""Sutan Respati Gunawan, S.Gz"",P,38,Sulawesi Selatan,Priority,373155281,20000000"
C2_000524,Salsabila Wibowo,P,35,Bali,Priority,497543717,50000000
C2_000525,Cici Sihombing,L,54,Jawa Timur,Priority,443388008,20000000
C2_000526,Eva Januar,P,57,Sumatera Barat,Priority,926502687,20000000
"C2_000527,""Drs. Umaya Adriansyah, M.Farm"",P,58,Jawa Timur,Priority,569362216,50000000"
"C2_000528,""Ir. Vera Nuraini, S.Pt"",L,63,Jawa Timur,Priority,966005347,100000000"
C2_000529,Kasiyah Jailani,L,61,Sumatera Barat,Priority,284289577,100000000
C2_000530,Yuliana Purnawati,P,61,Riau,Priority,404203787,50000000
C2_000531,Garda Putra,L,29,Sumatera Barat,Priority,139500984,100000000
C2_000532,Cahyanto Irawan,P,29,Riau,Priority,847994139,100000000
"C2_000533,""Diah Maheswara, M.TI."",L,41,Riau,Priority,290737080,100000000"
C2_000534,Argono Damanik,P,43,Sumatera Barat,Priority,757544244,50000000
"C2_000535,""Dr. Kartika Latupono, M.Kom."",P,50,Sumatera Utara,Priority,333229909,50000000"
"C2_000536,""Gamani Hidayanto, M.Farm"",L,26,Sumatera Utara,Priority,725135475,20000000"
"C2_000537,""Tgk. Kariman Wastuti, S.Pd"",P,38,DKI Jakarta,Priority,634802255,20000000"
C2_000538,Liman Pratama,P,52,Sumatera Utara,Priority,990167920,20000000
C2_000539,Halima Suartini,L,28,Sulawesi Selatan,Priority,386190992,100000000
C2_000540,Mahfud Maulana,L,27,Bali,Priority,335160724,20000000
C2_000541,Jayeng Usamah,L,39,DKI Jakarta,Priority,847254194,100000000
"C2_000542,""Martana Wibowo, S.I.Kom"",L,46,Sulawesi Selatan,Priority,286854150,100000000"
"C2_000543,""H. Empluk Rahayu, M.Farm"",L,43,Sulawesi Selatan,Priority,998522940,100000000"
"C2_000544,""Hardi Mardhiyah, S.T."",L,58,Sumatera Barat,Priority,907307859,20000000"
C2_000545,Jaiman Gunarto,L,34,Riau,Priority,471530595,20000000
C2_000546,Enteng Dongoran,L,58,Jawa Barat,Priority,517053555,20000000
"C2_000547,""Jessica Mangunsong, S.Farm"",P,40,DI Yogyakarta,Priority,816881333,100000000"
"C2_000548,""R.M. Laswi Waskita, S.Farm"",P,61,Sumatera Utara,Priority,205087272,100000000"
C2_000549,Kayla Nuraini,L,60,DKI Jakarta,Priority,770193339,50000000
"C2_000550,""H. Bahuwarna Setiawan, S.Psi"",L,46,Sumatera Barat,Priority,408032939,50000000"
C2_000551,Raditya Hidayat,P,56,Riau,Priority,596620748,100000000
C2_000552,Hasan Siregar,L,41,Sumatera Barat,Priority,705105768,50000000
C2_000553,Jail Wijayanti,P,33,Jawa Barat,Priority,275212074,100000000
C2_000554,Zamira Kusmawati,P,57,Sumatera Barat,Priority,902503460,50000000
C2_000555,Maria Prakasa,L,57,Sumatera Barat,Priority,491315388,100000000
C2_000556,Putri Yulianti,P,26,Jawa Barat,Priority,796852282,50000000
C2_000557,Lukman Hutasoit,P,38,Riau,Priority,810704060,100000000
C2_000558,Kasim Susanti,L,61,DKI Jakarta,Priority,920736711,20000000
"C2_000559,""Umi Aryani, M.Farm"",P,57,Sumatera Utara,Priority,61158547,50000000"
C2_000560,Galih Kusumo,P,25,Jawa Barat,Priority,928342199,100000000
C2_000561,Padmi Utami,P,46,Sumatera Barat,Priority,866956079,20000000
C2_000562,Rahman Hidayanto,P,54,Sumatera Barat,Priority,643139017,100000000
"C2_000563,""Ibun Rahimah, M.M."",P,51,DI Yogyakarta,Priority,559944718,20000000"
C2_000564,Dr. Anom Zulkarnain,L,57,Sumatera Barat,Priority,563309432,100000000
C2_000565,Warji Rajasa,L,40,Jawa Timur,Priority,94230071,100000000
C2_000566,Bakiono Suryono,P,34,Riau,Priority,718144823,100000000
"C2_000567,""Sabri Anggraini, M.TI."",P,51,DKI Jakarta,Priority,548093101,50000000"
C2_000568,Karja Winarsih,L,61,Jawa Timur,Priority,533643832,20000000
C2_000569,Talia Padmasari,L,26,Riau,Priority,951905871,20000000
"C2_000570,""H. Danang Wacana, S.Psi"",L,54,Bali,Priority,84851369,20000000"
"C2_000571,""Dr. Restu Andriani, S.Gz"",P,43,DI Yogyakarta,Priority,301267079,50000000"
C2_000572,Siti Nasyidah,L,43,DKI Jakarta,Priority,219406291,50000000
C2_000573,Putu Maheswara,L,59,Sulawesi Selatan,Priority,202207373,20000000
C2_000574,Rudi Andriani,L,35,Bali,Priority,263891300,50000000
"C2_000575,""Zelaya Utami, M.Pd"",P,56,Sumatera Utara,Priority,763081625,50000000"
"C2_000576,""Vinsen Maulana, S.IP"",P,40,Sumatera Utara,Priority,610466021,20000000"
C2_000577,Safina Rajasa,L,41,Riau,Priority,56664692,100000000
C2_000578,Ajimat Maulana,P,53,DI Yogyakarta,Priority,86269804,100000000
C2_000579,R. Darsirah Mandala,L,44,DI Yogyakarta,Priority,862386060,20000000
C2_000580,Melinda Wijayanti,L,60,Jawa Timur,Priority,481501665,50000000
C2_000581,Ade Saptono,P,48,Riau,Priority,113034325,50000000
"C2_000582,""Edi Iswahyudi, M.Kom."",P,28,Jawa Barat,Priority,838776940,20000000"
C2_000583,Daryani Prabowo,L,29,DI Yogyakarta,Priority,481633881,20000000
C2_000584,Jelita Wijaya,P,43,Riau,Priority,279599201,20000000
C2_000585,Ratih Lazuardi,P,48,Bali,Priority,948060730,20000000
C2_000586,Cindy Winarno,P,25,Bali,Priority,935682478,50000000
C2_000587,Drs. Yuni Farida,P,59,Sumatera Utara,Priority,901510007,100000000
C2_000588,Iriana Lazuardi,L,26,Jawa Timur,Priority,253230996,20000000
"C2_000589,""R.M. Jarwi Wahyuni, S.I.Kom"",L,34,DI Yogyakarta,Priority,324610699,50000000"
C2_000590,Cici Pradana,L,30,Jawa Tengah,Priority,521090793,20000000
C2_000591,Atmaja Wacana,L,64,Jawa Barat,Priority,412896407,100000000
C2_000592,Ophelia Mangunsong,L,62,Sumatera Utara,Priority,482140803,20000000
C2_000593,Latika Santoso,P,44,Jawa Timur,Priority,258712355,50000000
C2_000594,Wahyu Pangestu,P,43,DKI Jakarta,Priority,281294753,20000000
