transaction_id;customer_id;full_name;product_name;channel;branch_id;province;transaction_date;amount;is_outlier;gender;age;segment;avg_balance;cc_limit
T2_005888;C2_000432;Dt. Prabawa Prasasta;Kredit Konsumer;Teller;B2_022;DKI Jakarta;13/06/2025;499603387;TRUE;P;32;Priority;532149618;50000000
T2_002127;C2_000432;Dt. Prabawa Prasasta;Kredit Mikro;ATM;B2_011;DKI Jakarta;29/07/2025;214504102;FALSE;P;32;Priority;532149618;50000000
T2_002817;C2_000432;Dt. Prabawa Prasasta;Deposito;ATM;B2_007;DKI Jakarta;14/08/2025;475868799;FALSE;P;32;Priority;532149618;50000000
T2_001589;C2_000061;Sarah Budiyanto;Deposito;Teller;B2_026;Riau;19/07/2024;296321879;FALSE;L;48;Priority;725437336;100000000
T2_001807;C2_000061;Sarah Budiyanto;Tabungan;ATM;B2_007;Riau;02/01/2025;167721703;FALSE;L;48;Priority;725437336;100000000
T2_002544;C2_000061;Sarah Budiyanto;Kredit Konsumer;Mobile Banking;B2_001;Riau;17/10/2023;387708401;FALSE;L;48;Priority;725437336;100000000
T2_006072;C2_002088;Drs. Elisa Marpaung, S.IP;Deposito;EDC;B2_028;Sumatera Utara;18/07/2024;496421469;TRUE;L;59;Priority;505192851;20000000
T2_000120;C2_000062;Jono Maheswara;Kredit Konsumer;EDC;B2_012;DI Yogyakarta;26/08/2024;439372958;FALSE;P;40;Priority;649214758;100000000
T2_001959;C2_000062;Jono Maheswara;Kredit Konsumer;Internet Banking;B2_015;DI Yogyakarta;04/08/2023;275453101;FALSE;P;40;Priority;649214758;100000000
T2_006279;C2_000314;Gandi Kurniawan;Tabungan;ATM;B2_015;Sumatera Utara;27/06/2023;497645534;TRUE;L;60;Priority;151121996;20000000
T2_000241;C2_000314;Gandi Kurniawan;Tabungan;EDC;B2_012;Sumatera Utara;12/01/2024;67070184;FALSE;L;60;Priority;151121996;20000000
T2_000308;C2_000314;Gandi Kurniawan;Tabungan;EDC;B2_003;Sumatera Utara;03/12/2024;271732678;FALSE;L;60;Priority;151121996;20000000
T2_001365;C2_000063;Leo Gunarto;Kredit Konsumer;Mobile Banking;B2_027;DKI Jakarta;23/12/2024;181674214;FALSE;L;60;Priority;72492927;100000000
T2_006312;C2_000347;Betania Prastuti;Kredit Konsumer;EDC;B2_004;Jawa Barat;28/05/2025;498004786;TRUE;L;30;Priority;243264229;20000000
T2_000491;C2_000347;Betania Prastuti;Kredit Mikro;ATM;B2_030;Jawa Barat;02/01/2025;228900413;FALSE;L;30;Priority;243264229;20000000
T2_002466;C2_000064;Irma Prakasa;Kartu Kredit;Mobile Banking;B2_001;Jawa Tengah;05/10/2024;332988158;FALSE;L;60;Priority;728447326;50000000
T2_006376;C2_000523;Sutan Respati Gunawan, S.Gz;Kartu Kredit;Internet Banking;B2_019;Sulawesi Selatan;18/09/2024;497201856;TRUE;P;38;Priority;373155281;20000000
T2_000082;C2_000065;Estiono Natsir;Kredit Mikro;Mobile Banking;B2_026;Sumatera Barat;07/01/2025;138747126;FALSE;P;45;Priority;725877469;100000000
T2_006629;C2_001278;Muni Utami, S.T.;Kredit Mikro;Internet Banking;B2_014;Riau;12/02/2025;498367618;TRUE;L;61;Priority;181597057;50000000
T2_002887;C2_001278;Muni Utami, S.T.;Tabungan;Mobile Banking;B2_017;Riau;30/08/2023;49722582;FALSE;L;61;Priority;181597057;50000000
T2_002530;C2_000067;Vivi Melani;Kredit Konsumer;ATM;B2_030;Sumatera Utara;01/02/2023;261883877;FALSE;P;44;Priority;835854112;50000000
T2_006921;C2_002868;Drs. Genta Prayoga;Deposito;Internet Banking;B2_025;Bali;11/06/2023;497867174;TRUE;P;57;Priority;170815582;50000000
T2_002228;C2_002868;Drs. Genta Prayoga;Kredit Konsumer;ATM;B2_026;Bali;20/07/2025;248364366;FALSE;P;57;Priority;170815582;50000000
T2_002844;C2_002868;Drs. Genta Prayoga;Kredit Mikro;ATM;B2_025;Bali;13/12/2024;433775842;FALSE;P;57;Priority;170815582;50000000
T2_002382;C2_000068;dr. Luthfi Farida, S.Psi;Tabungan;Mobile Banking;B2_014;DKI Jakarta;17/07/2024;205378617;FALSE;P;43;Priority;174711159;100000000
T2_007055;C2_000821;Juli Melani, M.Kom.;Deposito;EDC;B2_006;Sulawesi Selatan;04/07/2023;499730023;TRUE;L;60;Priority;935839782;50000000
T2_000564;C2_000069;Sakura Prastuti;Kredit Mikro;EDC;B2_002;DI Yogyakarta;06/03/2023;431095647;FALSE;P;35;Priority;899785295;20000000
T2_000803;C2_000069;Sakura Prastuti;Deposito;Teller;B2_006;DI Yogyakarta;30/07/2025;345944554;FALSE;P;35;Priority;899785295;20000000
T2_007134;C2_001293;Lalita Pratama;Kredit Konsumer;Internet Banking;B2_027;DI Yogyakarta;26/01/2025;499317274;TRUE;L;57;Priority;510495907;20000000
T2_000813;C2_000070;Vanya Simanjuntak, S.T.;Kredit Konsumer;Internet Banking;B2_011;DI Yogyakarta;17/06/2024;338793229;FALSE;L;38;Priority;544614951;50000000
T2_007176;C2_001329;Farhunnisa Prasasta;Kartu Kredit;Teller;B2_021;Riau;28/02/2023;496045388;TRUE;L;53;Priority;86135921;50000000
T2_001113;C2_000072;Manah Widiastuti;Deposito;Internet Banking;B2_010;DKI Jakarta;31/01/2024;218147679;FALSE;L;40;Priority;83215323;100000000
T2_007332;C2_000323;Lasmanto Nurdiyanti;Kartu Kredit;EDC;B2_013;Jawa Timur;30/08/2024;499892688;TRUE;L;56;Priority;523839269;100000000
T2_002716;C2_000323;Lasmanto Nurdiyanti;Kredit Konsumer;ATM;B2_021;Jawa Timur;09/04/2025;209282816;FALSE;L;56;Priority;523839269;100000000
T2_007336;C2_000217;Syahrini Pratiwi;Kartu Kredit;ATM;B2_001;Sumatera Barat;01/03/2025;499948182;TRUE;L;64;Priority;840591822;50000000
T2_001741;C2_000217;Syahrini Pratiwi;Kredit Konsumer;ATM;B2_020;Sumatera Barat;06/05/2024;3864367;FALSE;L;64;Priority;840591822;50000000
T2_002088;C2_000074;Cahyo Dabukke;Kredit Konsumer;Mobile Banking;B2_026;Sulawesi Selatan;02/08/2023;475899442;FALSE;L;46;Priority;659120247;50000000
T2_007338;C2_001964;Dt. Lurhur Wijaya, S.Farm;Kredit Konsumer;Teller;B2_010;Jawa Barat;21/10/2024;498911395;TRUE;L;28;Priority;436818079;50000000
T2_002267;C2_001964;Dt. Lurhur Wijaya, S.Farm;Kredit Mikro;Mobile Banking;B2_012;Jawa Barat;29/06/2025;33009277;FALSE;L;28;Priority;436818079;50000000
T2_001903;C2_000075;Yahya Hassanah;Deposito;EDC;B2_027;Sumatera Barat;01/11/2024;125801259;FALSE;P;29;Priority;415078085;100000000
T2_007587;C2_001635;Yulia Budiyanto;Kredit Mikro;ATM;B2_002;Jawa Tengah;10/09/2023;496560413;TRUE;P;64;Priority;929414788;100000000
T2_000778;C2_001635;Yulia Budiyanto;Tabungan;Internet Banking;B2_016;Jawa Tengah;04/06/2023;356092327;FALSE;P;64;Priority;929414788;100000000
T2_002593;C2_001635;Yulia Budiyanto;Tabungan;Internet Banking;B2_002;Jawa Tengah;12/07/2024;362738128;FALSE;P;64;Priority;929414788;100000000
T2_000002;C2_000076;Qori Palastri;Kredit Mikro;Internet Banking;B2_004;Sulawesi Selatan;19/07/2025;256065410;FALSE;L;26;Priority;511480617;100000000
T2_002306;C2_000076;Qori Palastri;Kredit Konsumer;ATM;B2_011;Sulawesi Selatan;25/04/2023;77914493;FALSE;L;26;Priority;511480617;100000000
T2_007802;C2_002353;Ir. Tasdik Anggraini, S.Gz;Tabungan;Internet Banking;B2_022;Riau;10/03/2025;496358544;TRUE;L;57;Priority;643391668;100000000
T2_002243;C2_000077;Sakura Hutapea;Tabungan;Mobile Banking;B2_021;Bali;31/05/2023;461576524;FALSE;P;36;Priority;415216141;50000000
T2_007820;C2_001523;Bambang Ramadan;Kartu Kredit;ATM;B2_012;Sumatera Utara;12/02/2025;498605644;TRUE;L;27;Priority;170457353;20000000
T2_000081;C2_001523;Bambang Ramadan;Kartu Kredit;Teller;B2_027;Sumatera Utara;28/06/2023;470583212;FALSE;L;27;Priority;170457353;20000000
T2_007882;C2_001471;Hairyanto Halimah, M.Ak;Kredit Mikro;Teller;B2_030;Sulawesi Selatan;21/03/2025;495996186;TRUE;L;62;Priority;143196701;20000000
T2_000001;C2_001471;Hairyanto Halimah, M.Ak;Kredit Mikro;Teller;B2_003;Sulawesi Selatan;04/10/2023;34899143;FALSE;L;62;Priority;143196701;20000000
T2_001552;C2_001471;Hairyanto Halimah, M.Ak;Kredit Mikro;EDC;B2_001;Sulawesi Selatan;11/07/2023;450720885;FALSE;L;62;Priority;143196701;20000000
T2_002484;C2_001471;Hairyanto Halimah, M.Ak;Kredit Konsumer;Internet Banking;B2_005;Sulawesi Selatan;19/05/2023;156267946;FALSE;L;62;Priority;143196701;20000000
T2_002219;C2_000079;Raina Hartati;Kredit Mikro;ATM;B2_008;Bali;12/01/2025;189908414;FALSE;L;61;Priority;313927203;100000000
T2_002333;C2_000079;Raina Hartati;Kredit Mikro;Mobile Banking;B2_029;Bali;23/03/2023;70169994;FALSE;L;61;Priority;313927203;100000000
T2_007955;C2_001041;Parman Iswahyudi;Kredit Konsumer;Internet Banking;B2_006;Jawa Tengah;14/02/2024;498223734;TRUE;L;51;Priority;626612102;20000000
T2_000552;C2_001041;Parman Iswahyudi;Kredit Mikro;Internet Banking;B2_005;Jawa Tengah;10/07/2023;380673876;FALSE;L;51;Priority;626612102;20000000
T2_001058;C2_001041;Parman Iswahyudi;Kartu Kredit;Internet Banking;B2_013;Jawa Tengah;15/08/2025;286140043;FALSE;L;51;Priority;626612102;20000000
T2_002576;C2_001041;Parman Iswahyudi;Tabungan;ATM;B2_006;Jawa Tengah;24/04/2023;36898498;FALSE;L;51;Priority;626612102;20000000
T2_002784;C2_000080;Ika Zulkarnain;Kredit Konsumer;Teller;B2_026;Bali;04/04/2024;62917083;FALSE;L;43;Priority;271136314;50000000
T2_000718;C2_000081;Gamanto Wijaya;Kartu Kredit;ATM;B2_025;Jawa Barat;09/07/2024;137509284;FALSE;P;48;Priority;54719032;20000000
T2_000247;C2_000082;Siska Lazuardi;Kredit Konsumer;Internet Banking;B2_020;Sumatera Utara;08/04/2025;170620932;FALSE;P;29;Priority;207769430;20000000
T2_000003;C2_000643;Dr. Ganep Farida;Kredit Mikro;Internet Banking;B2_009;Bali;28/08/2024;199286297;FALSE;L;51;Priority;372731820;50000000
T2_000833;C2_000643;Dr. Ganep Farida;Kartu Kredit;ATM;B2_011;Bali;26/07/2024;69399106;FALSE;L;51;Priority;372731820;50000000
T2_001531;C2_000083;Yance Nuraini, M.Kom.;Kredit Mikro;Mobile Banking;B2_005;Riau;25/06/2024;246941613;FALSE;L;50;Priority;964237243;100000000
T2_000004;C2_002200;Jessica Widodo;Tabungan;Mobile Banking;B2_028;Riau;27/08/2024;141757861;FALSE;L;39;Priority;833047327;20000000
T2_000539;C2_000084;T. Ajimat Anggraini;Kredit Mikro;Teller;B2_026;Sumatera Barat;15/08/2025;95384407;FALSE;L;52;Priority;298442335;20000000
T2_000005;C2_001754;Tgk. Wawan Nashiruddin;Tabungan;EDC;B2_008;Riau;18/09/2024;110498355;FALSE;L;51;Priority;513385641;100000000
T2_000487;C2_001754;Tgk. Wawan Nashiruddin;Kredit Mikro;Teller;B2_002;Riau;28/08/2024;27072933;FALSE;L;51;Priority;513385641;100000000
T2_001017;C2_001754;Tgk. Wawan Nashiruddin;Kartu Kredit;ATM;B2_010;Riau;05/04/2023;332309987;FALSE;L;51;Priority;513385641;100000000
T2_002692;C2_001754;Tgk. Wawan Nashiruddin;Kredit Konsumer;EDC;B2_025;Riau;06/06/2024;123358715;FALSE;L;51;Priority;513385641;100000000
T2_000006;C2_002639;Hj. Chelsea Hariyah, S.Pd;Deposito;ATM;B2_011;Bali;01/06/2025;218959509;FALSE;L;56;Priority;726960688;50000000
T2_002452;C2_002639;Hj. Chelsea Hariyah, S.Pd;Kredit Mikro;EDC;B2_012;Bali;04/07/2025;67296401;FALSE;L;56;Priority;726960688;50000000
T2_002150;C2_000086;Simon Prastuti;Kredit Konsumer;ATM;B2_020;Sumatera Barat;13/08/2024;348811640;FALSE;P;43;Priority;571084350;50000000
T2_000007;C2_002911;Siti Saputra, S.T.;Tabungan;Mobile Banking;B2_015;Sumatera Utara;15/02/2023;425426622;FALSE;P;31;Priority;331804185;20000000
T2_001988;C2_002911;Siti Saputra, S.T.;Kartu Kredit;EDC;B2_018;Sumatera Utara;01/06/2023;476341391;FALSE;P;31;Priority;331804185;20000000
T2_000008;C2_002539;Indah Haryanti, M.Pd;Tabungan;Mobile Banking;B2_024;Jawa Tengah;01/01/2023;66246868;FALSE;P;40;Priority;650804884;50000000
T2_001983;C2_002539;Indah Haryanti, M.Pd;Kredit Konsumer;Teller;B2_015;Jawa Tengah;27/07/2024;59330811;FALSE;P;40;Priority;650804884;50000000
T2_000009;C2_001962;Siska Agustina;Kredit Konsumer;Teller;B2_011;Jawa Tengah;14/03/2023;408188623;FALSE;L;26;Priority;570938062;20000000
T2_001230;C2_001962;Siska Agustina;Tabungan;EDC;B2_013;Jawa Tengah;12/01/2024;494201670;FALSE;L;26;Priority;570938062;20000000
T2_000010;C2_002453;R. Legawa Fujiati, S.IP;Tabungan;Mobile Banking;B2_016;Jawa Timur;29/08/2024;125461987;FALSE;P;64;Priority;122275647;100000000
T2_001378;C2_002453;R. Legawa Fujiati, S.IP;Kredit Mikro;Internet Banking;B2_011;Jawa Timur;19/12/2023;472903187;FALSE;P;64;Priority;122275647;100000000
T2_002708;C2_002453;R. Legawa Fujiati, S.IP;Tabungan;Mobile Banking;B2_004;Jawa Timur;06/01/2024;86844284;FALSE;P;64;Priority;122275647;100000000
T2_002687;C2_000090;Kania Suryatmi;Deposito;Mobile Banking;B2_015;Jawa Tengah;21/07/2025;406711867;FALSE;P;44;Priority;996463027;50000000
T2_000011;C2_000252;Kawaya Kusmawati, S.Farm;Deposito;Mobile Banking;B2_006;Sumatera Barat;12/08/2025;36397769;FALSE;P;45;Priority;490174004;50000000
T2_000012;C2_001749;Hamima Riyanti;Tabungan;Mobile Banking;B2_029;Jawa Timur;01/03/2024;444563457;FALSE;P;25;Priority;448563105;50000000
T2_000104;C2_001749;Hamima Riyanti;Kredit Mikro;Mobile Banking;B2_029;Jawa Timur;06/02/2024;262135074;FALSE;P;25;Priority;448563105;50000000
T2_001135;C2_001749;Hamima Riyanti;Kartu Kredit;Internet Banking;B2_018;Jawa Timur;24/06/2024;194384066;FALSE;P;25;Priority;448563105;50000000
T2_001592;C2_000092;Rahmi Wastuti;Kredit Mikro;Teller;B2_025;Jawa Timur;30/04/2023;388806235;FALSE;P;36;Priority;267886242;20000000
T2_000013;C2_000375;R. Halima Marpaung, S.Farm;Tabungan;Teller;B2_015;Riau;24/04/2023;11464736;FALSE;L;31;Priority;307492888;50000000
T2_000014;C2_001143;Yusuf Rahimah;Kredit Konsumer;Internet Banking;B2_021;Jawa Timur;15/12/2023;96159130;FALSE;P;44;Priority;282029235;20000000
T2_000118;C2_001143;Yusuf Rahimah;Kredit Konsumer;Mobile Banking;B2_007;Jawa Timur;08/01/2024;134377204;FALSE;P;44;Priority;282029235;20000000
T2_002695;C2_001143;Yusuf Rahimah;Kredit Konsumer;Teller;B2_028;Jawa Timur;11/09/2023;237213379;FALSE;P;44;Priority;282029235;20000000
T2_001494;C2_000094;KH. Edi Suryono, S.IP;Tabungan;Teller;B2_026;Riau;01/03/2023;201173114;FALSE;L;50;Priority;668194800;20000000
T2_000015;C2_001008;Tasnim Nainggolan;Deposito;Mobile Banking;B2_014;Sulawesi Selatan;07/08/2025;446896976;FALSE;P;53;Priority;82214910;100000000
T2_000128;C2_001008;Tasnim Nainggolan;Kredit Konsumer;Teller;B2_025;Sulawesi Selatan;22/12/2023;474547970;FALSE;P;53;Priority;82214910;100000000
T2_000016;C2_000153;Drs. Kemba Pudjiastuti;Kredit Mikro;Internet Banking;B2_016;Sulawesi Selatan;24/10/2024;254948874;FALSE;P;63;Priority;686694130;20000000
T2_000249;C2_000096;Dr. Najib Marbun, S.H.;Kartu Kredit;Mobile Banking;B2_024;Jawa Tengah;26/04/2025;79829696;FALSE;L;64;Priority;587977821;50000000
T2_001455;C2_000096;Dr. Najib Marbun, S.H.;Kredit Konsumer;Teller;B2_023;Jawa Tengah;28/08/2024;332028130;FALSE;L;64;Priority;587977821;50000000
T2_000017;C2_001548;Aurora Kuswoyo;Kredit Konsumer;Internet Banking;B2_027;Jawa Timur;08/06/2023;459382972;FALSE;P;51;Priority;132424401;50000000
T2_001437;C2_000097;Dr. Bakda Kuswandari;Kredit Mikro;Mobile Banking;B2_001;Sumatera Utara;24/02/2023;177900852;FALSE;L;49;Priority;565214496;50000000
T2_002121;C2_000097;Dr. Bakda Kuswandari;Kredit Mikro;Internet Banking;B2_013;Sumatera Utara;04/04/2024;264818920;FALSE;L;49;Priority;565214496;50000000
T2_002573;C2_000097;Dr. Bakda Kuswandari;Kartu Kredit;Mobile Banking;B2_004;Sumatera Utara;23/09/2024;386429909;FALSE;L;49;Priority;565214496;50000000
T2_000018;C2_001637;Siti Hutapea, S.IP;Tabungan;Teller;B2_024;Bali;05/04/2024;107208968;FALSE;P;32;Priority;358611319;20000000
T2_000133;C2_001637;Siti Hutapea, S.IP;Deposito;Mobile Banking;B2_008;Bali;23/05/2025;141905870;FALSE;P;32;Priority;358611319;20000000
T2_001059;C2_001637;Siti Hutapea, S.IP;Kredit Mikro;Mobile Banking;B2_030;Bali;16/10/2024;287055286;FALSE;P;32;Priority;358611319;20000000
T2_001389;C2_001637;Siti Hutapea, S.IP;Deposito;Teller;B2_027;Bali;06/10/2024;186112539;FALSE;P;32;Priority;358611319;20000000
T2_000019;C2_000710;Tgk. Yessi Nasyidah;Kartu Kredit;Internet Banking;B2_028;DKI Jakarta;31/05/2023;21312504;FALSE;P;27;Priority;717805581;20000000
T2_000074;C2_000710;Tgk. Yessi Nasyidah;Kredit Konsumer;Mobile Banking;B2_019;DKI Jakarta;27/07/2023;125273594;FALSE;P;27;Priority;717805581;20000000
T2_001184;C2_000710;Tgk. Yessi Nasyidah;Kredit Mikro;EDC;B2_006;DKI Jakarta;09/04/2025;48000458;FALSE;P;27;Priority;717805581;20000000
T2_001308;C2_000710;Tgk. Yessi Nasyidah;Kredit Konsumer;ATM;B2_001;DKI Jakarta;22/02/2025;337040705;FALSE;P;27;Priority;717805581;20000000
T2_002686;C2_000710;Tgk. Yessi Nasyidah;Kredit Konsumer;ATM;B2_021;DKI Jakarta;13/04/2024;186051982;FALSE;P;27;Priority;717805581;20000000
T2_001502;C2_000099;Ajiono Hutasoit;Tabungan;Teller;B2_021;DI Yogyakarta;24/05/2024;250673057;FALSE;P;46;Priority;607857358;50000000
T2_002746;C2_000099;Ajiono Hutasoit;Deposito;Mobile Banking;B2_028;DI Yogyakarta;25/05/2023;466215091;FALSE;P;46;Priority;607857358;50000000
T2_000020;C2_001821;Dinda Lailasari;Kredit Konsumer;Teller;B2_014;Sumatera Utara;01/08/2024;336681289;FALSE;L;26;Priority;396434709;100000000
T2_000021;C2_001181;Genta Simanjuntak;Kredit Konsumer;Mobile Banking;B2_004;Jawa Timur;09/06/2023;315036942;FALSE;P;44;Priority;888688703;20000000
T2_000662;C2_001181;Genta Simanjuntak;Deposito;EDC;B2_030;Jawa Timur;15/08/2023;254675191;FALSE;P;44;Priority;888688703;20000000
T2_001709;C2_000101;Ifa Firgantoro;Kartu Kredit;Internet Banking;B2_013;Jawa Barat;23/07/2023;130618188;FALSE;P;39;Priority;916184318;20000000
T2_000022;C2_001245;Hj. Titi Budiman, S.E.I;Deposito;ATM;B2_010;DI Yogyakarta;02/03/2023;222387713;FALSE;L;48;Priority;361009194;50000000
T2_000023;C2_000174;dr. Elon Kusmawati, S.Sos;Kredit Mikro;Teller;B2_015;Bali;15/08/2024;159197520;FALSE;L;55;Priority;65427044;50000000
T2_002044;C2_000174;dr. Elon Kusmawati, S.Sos;Kredit Konsumer;Teller;B2_007;Bali;15/01/2025;408341071;FALSE;L;55;Priority;65427044;50000000
T2_002552;C2_000174;dr. Elon Kusmawati, S.Sos;Kredit Mikro;EDC;B2_009;Bali;21/10/2024;37204662;FALSE;L;55;Priority;65427044;50000000
T2_002827;C2_000174;dr. Elon Kusmawati, S.Sos;Kredit Konsumer;Internet Banking;B2_024;Bali;28/01/2023;96543636;FALSE;L;55;Priority;65427044;50000000
T2_000024;C2_000238;Hj. Lala Narpati;Kredit Mikro;ATM;B2_022;Jawa Tengah;19/11/2024;55576330;FALSE;L;42;Priority;870993279;20000000
T2_000349;C2_000238;Hj. Lala Narpati;Kredit Konsumer;ATM;B2_020;Jawa Tengah;07/09/2024;180281491;FALSE;L;42;Priority;870993279;20000000
T2_000551;C2_000104;Laila Rajata;Tabungan;Mobile Banking;B2_028;Sumatera Utara;27/06/2024;142763603;FALSE;L;37;Priority;416087659;100000000
T2_000785;C2_000104;Laila Rajata;Kredit Konsumer;EDC;B2_030;Sumatera Utara;01/11/2024;139485357;FALSE;L;37;Priority;416087659;100000000
T2_000025;C2_000764;Manah Wasita;Kredit Mikro;Mobile Banking;B2_009;Riau;25/04/2025;108586538;FALSE;P;53;Priority;242007586;50000000
T2_001750;C2_000764;Manah Wasita;Deposito;EDC;B2_014;Riau;29/01/2024;356366431;FALSE;P;53;Priority;242007586;50000000
T2_000026;C2_002592;Waluyo Pangestu;Kredit Konsumer;ATM;B2_028;Jawa Barat;13/11/2023;485249189;FALSE;P;42;Priority;682136513;20000000
T2_000376;C2_002592;Waluyo Pangestu;Kredit Konsumer;Teller;B2_021;Jawa Barat;22/02/2023;24315586;FALSE;P;42;Priority;682136513;20000000
T2_002903;C2_000106;Ghani Saragih;Kartu Kredit;Internet Banking;B2_017;Jawa Timur;22/01/2023;168822907;FALSE;P;35;Priority;591323078;20000000
T2_000027;C2_002544;Muni Permadi;Kartu Kredit;EDC;B2_014;Riau;05/12/2023;291563871;FALSE;P;33;Priority;803317536;20000000
T2_001353;C2_000107;Laila Wibowo;Deposito;EDC;B2_019;Jawa Timur;18/08/2024;367975590;FALSE;L;38;Priority;992084600;100000000
T2_002005;C2_000107;Laila Wibowo;Tabungan;ATM;B2_012;Jawa Timur;09/10/2024;29323680;FALSE;L;38;Priority;992084600;100000000
T2_000028;C2_001902;Cahyadi Prayoga;Deposito;EDC;B2_030;Sulawesi Selatan;10/12/2024;289181700;FALSE;L;63;Priority;676843590;100000000
T2_000821;C2_001902;Cahyadi Prayoga;Tabungan;ATM;B2_022;Sulawesi Selatan;07/04/2024;38402500;FALSE;L;63;Priority;676843590;100000000
T2_000949;C2_001902;Cahyadi Prayoga;Tabungan;EDC;B2_029;Sulawesi Selatan;28/04/2023;286844826;FALSE;L;63;Priority;676843590;100000000
T2_001509;C2_000108;T. Rahmat Hartati;Tabungan;Teller;B2_003;Riau;07/11/2024;49295917;FALSE;L;59;Priority;326529337;20000000
T2_002036;C2_000108;T. Rahmat Hartati;Kredit Konsumer;Internet Banking;B2_024;Riau;13/01/2024;350347289;FALSE;L;59;Priority;326529337;20000000
T2_000029;C2_000181;Drs. Wahyu Lazuardi;Kartu Kredit;Mobile Banking;B2_019;DKI Jakarta;18/07/2024;346369745;FALSE;L;48;Priority;588866154;20000000
T2_001480;C2_000181;Drs. Wahyu Lazuardi;Kredit Konsumer;EDC;B2_014;DKI Jakarta;02/03/2023;288574897;FALSE;L;48;Priority;588866154;20000000
T2_000871;C2_000109;Michelle Irawan;Kredit Konsumer;ATM;B2_001;Sumatera Barat;08/01/2025;338252988;FALSE;L;59;Priority;445287397;20000000
T2_000030;C2_002891;drg. Jagaraga Pratiwi, S.IP;Kredit Mikro;Internet Banking;B2_025;Sumatera Barat;15/10/2023;169973613;FALSE;L;61;Priority;516431832;100000000
T2_002710;C2_002891;drg. Jagaraga Pratiwi, S.IP;Kredit Mikro;EDC;B2_005;Sumatera Barat;30/04/2024;36774806;FALSE;L;61;Priority;516431832;100000000
T2_001151;C2_000110;Wani Maulana;Kredit Mikro;Mobile Banking;B2_007;Sumatera Barat;23/01/2023;483643085;FALSE;P;64;Priority;126903485;100000000
T2_000031;C2_002146;Lidya Wasita;Kredit Konsumer;Internet Banking;B2_013;Sumatera Barat;13/05/2023;128348964;FALSE;P;27;Priority;480307190;20000000
T2_002045;C2_000111;Gamblang Safitri;Kartu Kredit;Internet Banking;B2_022;Sulawesi Selatan;11/05/2023;362002681;FALSE;P;47;Priority;404377569;20000000
T2_000032;C2_002358;Raden Hariyah;Kredit Mikro;Teller;B2_027;Jawa Timur;01/09/2023;488563503;FALSE;P;54;Priority;758962336;100000000
T2_000788;C2_002358;Raden Hariyah;Kartu Kredit;EDC;B2_011;Jawa Timur;25/01/2024;271105367;FALSE;P;54;Priority;758962336;100000000
T2_002802;C2_002358;Raden Hariyah;Tabungan;Internet Banking;B2_005;Jawa Timur;26/04/2024;325763351;FALSE;P;54;Priority;758962336;100000000
T2_000033;C2_002428;Kani Widiastuti;Kartu Kredit;EDC;B2_024;Sumatera Barat;28/09/2024;397985901;FALSE;P;52;Priority;838284959;100000000
T2_000034;C2_002036;Dr. Ilsa Yuliarti;Kredit Mikro;Teller;B2_019;Riau;11/07/2024;277814705;FALSE;P;53;Priority;855818954;20000000
T2_000181;C2_002036;Dr. Ilsa Yuliarti;Kartu Kredit;ATM;B2_030;Riau;02/08/2023;289812220;FALSE;P;53;Priority;855818954;20000000
T2_001001;C2_002036;Dr. Ilsa Yuliarti;Tabungan;Teller;B2_013;Riau;05/08/2024;80384616;FALSE;P;53;Priority;855818954;20000000
